neighborhood_id,neighborhood,city_id
29446,"Camino Viejo Logroño, 18",775
29447,"Calle Mayor, 34",777
29448,"Calle San Andres, 7",778
29449,"Calle Lanciego, 2",779
29450,"Paseo Rio Grande, 6",775
29451,"Calle Casona Kalea, 4",780
29452,"Vieja Errepidea, 10",775
29453,"Avenida Diputacion, 41",775
29454,"Carretera Lanciego, 28",781
29455,"Calle Sopalacio, 9",777
29456,"Calle Santa Engracia, 54",778
29457,"Vista Alegre Urbanizazioa, 18",777
29458,"Laguardia-Rioja Alavesa, Álava",782
29459,Oion S/N,775
29460,"Calle San Roque, 4",777
29461,"Calle Laureano Irribarria, 7",775
29462,"Puente Del Rio Ebro Hiribidea, 53",783
29463,"Calle Salvatierra-Agurain, 40",775
29464,"Calle Moral Bajo, 18",781
29465,"Calle Mendoza, 20",775
29466,Calle Mayor,780
29467,"Laguardia-Rioja Alavesa, Álava",775
29468,"Calle Virgen Blanca, 3",775
29469,"Laguardia-Rioja Alavesa, Álava",781
29470,"Calle San Roque, 13",777
29471,"Lazagurria, 42",777
29472,"Laguardia-Rioja Alavesa, Álava",778
29473,"Laguardia-Rioja Alavesa, Álava",777
29474,"Calle El Frontin, 10",777
29475,"Calle Mayor De Peralta Kalea, 25",778
29476,"Calle Sopalacio, 25",777
29477,"Laguardia-Rioja Alavesa, Álava",784
29478,"Calle Vista Alegre, 19",777
29479,"Calle Rio Los Huertos, 3",775
29480,"Laguardia-Rioja Alavesa, Álava",780
29481,"Avenida Navarra, 31",775
29482,"Calle San Martin, 12",785
29483,"Calle De Andaverde, 3",777
29484,"Camino De Baños, 21",786
29485,Calle Mayor S/N,776
29486,"Carretera Samaniego 1 Zeharkalea, 5",776
29487,"Los Linares Bidea, 1",777
29488,"Diputación Foral De Alava Hiribidea, 26",787
29489,"Navarra Hiribidea, 42",775
29490,"De Vinaspre Bidea, 12 Caminodelmolinodeviaspre",781
29491,Calle Santa Eufemia S/N,782
29492,"Avenida La Rioja, 8",777
29493,"Diputación Hiribidea, 13",777
29494,"Calle El Matadero, 3",777
29495,"Paseo Del Rio Grande Ibilbidea, 9",775
29496,"Laguardia-Rioja Alavesa, Álava",786
29497,"Laguardia-Rioja Alavesa, Álava",787
29498,"Calle Manuel Iradier, 18",786
29499,"Calle Virgen Blanca, 2",775
29500,"Calle Herrerias, 18",776
29501,"Carretera De Lanciego, 28",781
29502,"Calle Lore Toki, 13",777
29503,"Calle La Posada, 7",781
29504,"Calle Generales Kalea, 4",775
29505,"Calle Norte Kalea, 10",786
29506,"Calle El Río, 8",775
29507,La Revilla S/N,775
29508,"Calle Doctor Antonio Diez Caballero, 1",786
29509,"Calle La Fuente, 54",781
29510,"Diputación Etorbide, 23",777
29511,"Calle Mayor, 27",780
29512,"Calle Fray Domingo Salazar, 11",777
29513,"Urbanización Lore Eder, 25 , 3ºf",777
29514,Urb. Las Acacias S/N,775
29515,"Calle General Gallarza, 3",786
29516,"Diputación Etorbide, 11",777
29517,"Calle San Juan, 10",785
29518,"Calle Herri-Gain, 4",777
29519,"Kale Berria, 15",780
29520,"Calle Mayor, 41",787
29521,"Vista Alegre Urbanizazioa, 39",777
29522,"Calle Laureano Irribarria, 1",775
29523,"Calle Juntas Generales, 28",775
29524,"Calle San Martin, 3",775
29525,"Kale Nagusia, 15",781
29526,"Calle Mayor, 8",777
29527,"Las Losas, 2",775
29528,Sn S/N,781
29529,"De La Rioja Hiribidea, 10",777
29530,"Calle Marrate, 2",777
29531,"Plaza Doctor Andres Castillo, 15",777
29532,"Calle San Roque, 9",777
29533,"Diputación Etorbide, 13",777
29534,"Calle El Olmo, 9",781
29535,"Calle Subida Al Olmo, 5",777
29536,Canton De La Concepción Kantoia,786
29537,Calle San Martin,775
29538,De Endika,780
29539,"Laguardia-Rioja Alavesa, Álava",779
29540,Plaza Alava,775
29541,Laguardia Errepidea,781
29542,Las Losas,775
29543,Calle El Frontin,777
29544,"Excelentisima Diputación Hiribidea, 27",780
29545,"Las Losas, 11",775
29546,"Calle San Martin, 4",775
29547,"Calle El Frontin, 29",777
29548,"La Iglesia Aldapa, 7",784
29549,"Calle Varajuela, 3",777
29550,Calle Juntas Generales,775
29551,Calle La Casona,780
29552,La Casona,780
29553,Calle Manuel Iradier,786
29554,Plaza Santa Maria,779
29555,Calle Mendoza,775
29556,"Plaza Alava, 3",775
29557,"Antigua De Elciego Zeharkalea, 5",780
29558,"Calle De Paza, 3",777
29559,"Calle Mayor, 20",776
29560,"Calle Ignacio Aldecoa, 10",786
29561,"Assa, 3",781
29562,"Laguardia-Rioja Alavesa, Álava",788
29563,"Gasteiz Etorbidea, 2",780
29564,"Laguardia-Rioja Alavesa, Álava",776
29565,"San Raimundo Hiribidea, Laguardia, 13",778
29566,"Diputación Foral Etorbidea, 5",786
29567,"Calle Santa Lucia, 15",775
29568,"San Raimundo Hiribidea, 11",778
29569,"Carretera Vieja , 2",775
29570,"Moreda Errepidea, 1",775
29571,"Calle Saigoba, 5",777
29572,"Calle Laurel, 15",777
29573,"Calle Barco, 12",786
29574,"Mendoza, 13",775
29575,"Calle Doctor Diaz Caballero, 7",786
29576,"Calle Santa Maria Plaza, 18",779
29577,"Avenida De Navarra, 28",775
29578,"Calle Doctor Antonio Diez Caballero, 2",786
29579,"Calle La Casona, 9",780
29580,"Calle El Olmo, 44",781
29581,"Plaza Alava, 7",775
29582,"Calle La Fuente, 42",781
29583,"Calle Nueva, 1",775
29584,"Avenida La Rioja Hiribidea, 13",778
29585,"Tejerias, 2",780
29586,"Plaza Andre Mari Zuria, 2",775
29587,"Laguardia Errepidea, 16",781
29588,"Paseo Del Rio Grande Pasealekua, 17",775
29589,"Calle Hospital, 2",775
29590,"Diputación Etorbide, 37",777
29591,Calle Arrabal Del Moro,775
29592,"Calle Salvatierra-Agurain, Oyón",775
29593,Cuadrilla De Zuia,775
29594,Calle Florida,775
29595,San Raimundo Hiribidea,778
29596,Calle Blas De Otero,786
29597,San Gines Hiribidea,777
29598,Calle Mentoste,777
29599,Calle La Piñuela,777
29600,Avenida Diputacion,780
29601,Isaac Albeniz,786
29602,Virgen Blanca,775
29603,Lanciego,781
29604,Plazuela Andrés Castillo,777
29605,"Calle Barrihuelo Kalea, Elciego, 23",786
29606,El Soto Bidea,780
29607,Kale Nagusia,781
29608,Calle Rioja Alavesa Arabako Errioxa,775
29609,"Calle Lore-Toki, 12",777
29610,"Calle Juan De Ortigosa Bidea, 4",777
29611,"Calle El Matadero, 5",777
29612,"Calle Eras De Abajo, 2",775
29613,"Excma. Diputación Hiribidea, 14",778
29614,Calle Matarredo Enmedio S/N,788
29615,"Calle Mentoste, 18",777
29616,Mendoza,775
29617,"Calle Mayor Kalea, 15",777
29618,"Carretera Laguardia, 16",781
29619,"Avenida Diputacion, 47",775
29620,"Calle Samaniego, 2",778
29621,"Laguardia-Rioja Alavesa, Álava",783
29622,Lore-Eder Urbanizazioa,777
29623,"Calle La Piñuela, 3",777
29624,"Matarredo De Abajo, 2",788
29625,"Urbanización Torre Otxandi. Avenida Gastéis, 4",777
29626,"Calle Herri-Gain, 1",777
29627,Avenida Diputacion,777
29628,"Calle Zuia, 27",775
29629,Orca,777
29630,Frontin,777
29631,Jai Alai,777
29632,"Urbanización Kanogal, 15",777
29633,"Plaza San Vicente, 5",775
29634,"Los Hornos, 21",779
29635,Calle Matarredo De Abajo,788
29636,Calle El Olmo,777
29637,Avenida De La Diputación,777
29638,"Calle Baños De Ebro, 17",776
29639,"Plaza Mayor Plaza, Elciego, 4",786
29640,Constitucion,788
29641,"Calle Víctor Tapia, Laguardia",778
29642,"Calle Salvatierra - Agurain, 9",775
29643,"Calle Herreria, 9",783
29644,Kanogal,777
29645,"Calle Mayor, 9",787
29646,Lore-Toki Urbanizazioa,777
29647,Calle Santimia Kalea,777
29648,Calle Matarredo Enmedio,788
29649,Calle Santimia,777
29650,Zuzaran,777
29651,Vista Alegre Urbanizazioa,777
29652,"Plaza Jai-Alai, 2",777
29653,"Calle Rincon Del Rollo, 8",777
29654,"Nueva, 15",780
29655,"Calle Mayor, 18 -20",783
29656,"Calle Aiala Kalea, 5",775
29657,"Calle El Norte, 3",789
29658,Vista Alegre,777
29659,Espilver,777
29660,Horca,777
29661,Matarredo,788
29662,San Gines,777
29663,Avenida De La Rioja,777
29664,Rincon Del Soto,777
29665,Castrijo,777
29666,"Calle Mentoste, 9",777
29667,Calle Vitoria Gasteiz,777
29668,"Calle Salvatierra-Agurain, 17",775
29669,Excelentisima Diputación Hiribidea S/N,780
29670,Calle Barrihuelo S/N,786
29671,"Pozo El, 8",780
29672,Calle La Fuente,780
29673,"El Portillo, 2",788
29674,"Calle Tejerias, 2",780
29675,"La Lobera, 9",778
29676,Calle Herri-Gain,777
29677,Diputación Etorbide,777
29678,Avenida Vitoria-Gasteiz Kalea,777
29679,San Gines S/N,777
29680,Herri-Gain,777
29681,Avenida Diputación,777
29682,Calle Los Chocolateros S/N,778
29683,"San Andres, 7",778
29684,Calle Salvatierra-Agurain,775
29685,"Murriarte Kalea, Samaniego, 10",788
29686,"Campezo- Montaña Alavesa, Álava",790
29687,"Calle La Fuente Kalea, 1",791
29688,"Calle Rural, 3",792
29689,"Calle La Villa, 20",791
29690,"Calle Logroño, 8",793
29691,"Calle Baron De Benasque, 10",794
29692,"Calle Abajo, 24",793
29693,"Izki Hiribidea, 16",793
29694,"Calle La Fuente, 24",795
29695,"Calle Eduardo Urarte, 7",793
29696,"Calle Real, 23",794
29697,"Calle De Juegabolos, 10",795
29698,"Campezo- Montaña Alavesa, Álava",794
29699,"Apellaniz- Bengara, 13",790
29700,"Calle El Molino, 2",793
29701,"Las Huertas Bidea, 1",793
29702,"Calle Chiquita, 16",793
29703,"Santa Lucia, 2",790
29704,"Travesía Pueblo De Angostina, 1",793
29705,"Calle Mayor, 1",791
29706,"Calle Del Molino, 5",793
29707,"Calle Arrabal, 22",791
29708,"Plaza España, 5",792
29709,"Izki Hiribidea, 27",793
29710,Calle Mediodía,790
29711,Arriba Auzoa,790
29712,"Campezo- Montaña Alavesa, Álava",793
29713,Calle Montoza,795
29714,"Calle Real, 4",794
29715,"Calle El Cristo, 62",793
29716,"Calle Ebro Kalea, 14",790
29717,"Calle Larranegui, 2",790
29718,"Calle La Villa, 49",791
29719,"Plaza Samuel Picaza, 21",791
29720,"Calle Arrabal, 53",791
29721,Vitoria Errepidea S/N,792
29722,"Lugar Barrio Arriba, 10",793
29723,"Entzia Hiribidea, 21",795
29724,"Izki Hiribidea, 7",793
29725,"Calle Subida Del Frontón, 26",791
29726,Carretera S/N,794
29727,Calle La Rioja,794
29728,Calle Logroño,793
29729,"Calle Palacios, 4",794
29730,Plaza Samuel Picaza,791
29731,Camino Del Silo,793
29732,La Villa,791
29733,Calle El Cristo,793
29734,Vitoria Hiribidea,792
29735,Logroño,793
29736,"Calle Santa Eulalia, 1",794
29737,"Calle Trasera, 9",792
29738,"Calle Larranegui, 4",790
29739,"Calle Castillo, 4",793
29740,"Calle San Esteban, 8 A",790
29741,"Plaza Música, 5",792
29742,"Calle San Juan, 2",794
29743,"Elespara, 3",790
29744,"Calle San Juan, 1 -B",794
29745,"Camino Silo, 12",793
29746,"Calle Samuel Picaza Plaza, 6",791
29747,"Lugar Barrio Arriba, 9",793
29748,"Calle San Esteban, 10",790
29749,"Calle El Prado, 12",794
29750,Calle Del Molino,793
29751,Arriba,793
29752,"Calle Del Molino, 17 A",793
29753,Erdiko Auzoa S/N,791
29754,Berguilla,791
29755,Payueta,794
29756,Barrio Arriba,790
29757,Calle Andramari,795
29758,"Vitoria-Estella Errepidea, 27",791
29759,"Calle Chiquita, 2",793
29760,"Avenida Izki, 36",793
29761,"Calle Del Tren Vasco-Navarro, 6",790
29762,"Calle Resbaladero, 3",790
29763,"Arrabal, 37",791
29764,Molino,793
29765,"Calle Kristoren Atea, 8",792
29766,Calle Mauricio Baldivielso,794
29767,Calle La Villa,791
29768,"Ayala, Álava",796
29769,Calle Kamaraka S/N,796
29770,"Barrio Aretxaga, 1",797
29771,"Calle Lateorro, 32",796
29772,"Urbanizacion Carlos Larrea, 4",796
29773,"Calle Irabien, 52",798
29774,"Calle Landaluze, 17",796
29775,"Calle Untzueta, 7",796
29776,"Calle Landaluze, 2",796
29777,"Calle Mendiko, 26",799
29778,"Urbanizacion Aldaiko, 8",796
29779,"Calle Barrenkale, 6",797
29780,"Calle Arraño Kalea, 10",796
29781,"Avenida Garai , 6",797
29782,"Calle Paso A Nivel, 6",796
29783,"Eguzkimendi, 5",797
29784,Álava,800
29785,"Ayala, Álava",797
29786,"Calle De La Torre, 19",800
29787,"Calle Jauregui Auzoa, 60",800
29788,"Ayala, Álava",799
29789,"Ayala, Álava",798
29790,"Barambio, 1",799
29791,"Calle Retes De Tudela, 25",797
29792,"Baranbio Entitatea, 109",799
29793,"Ugalde Entitatea, 36",798
29794,Delika Entitatea S/N,799
29795,"Artziniega Errepidea, 18",797
29796,"Calle Dionisio Aldama, 3 -1º-C",799
29797,"Calle Barrio Zubito, 26",800
29798,"Alava, 1",796
29799,"Calle Barrena, 9 D",800
29800,"Zubito Auzoa, 34",800
29801,"Calle Goienkale, 10",797
29802,"Calle Vitoria, 3",796
29803,Calle Atxarte,796
29804,Calle Ellakuri,796
29805,Barambio Arriba S/N,799
29806,"Calle Padura, 11",800
29807,Calle Otazu,800
29808,Calle Caserio En Ziorraga,799
29809,"Calle Bitorika, 30",796
29810,Calle Villachica,798
29811,"Eguzkimendi Urbanizazioa, 2",797
29812,"Avenida Carlos Garaikoetxea, 1",798
29813,"Arenatza Auzoa, 2",797
29814,"Calle Monseñor Setien, 1",798
29815,"Calle Ardantzazar, 8",796
29816,"Aretxaga, 3",797
29817,"Calle Goienuri, 20",796
29818,Calle Vitoria S/N,796
29819,"Calle Ruperto Urquijo, 18",796
29820,"Zubito Auzoa, 31",800
29821,"Vitoria, 10",796
29822,"Calle Padura, 15 Nd",800
29823,"Calle Padura, 1",800
29824,"Calle La Torre, 19",800
29825,"Paso A Nivel, 2",796
29826,"Calle Iturriaga, 10",796
29827,"Calle Irabien, 13",798
29828,"Calle Jose Madinabeitia, 7",799
29829,"Jauregia Urbanizazioa, 12",797
29830,Calle Zubiko Kurajo,796
29831,"Calle Kamaraka, 8",796
29832,"La Iglesia Auzoa, 1",800
29833,Calle Latorre,800
29834,Calle Pintor Jose Arrue,796
29835,Calle Barrena,800
29836,Landeta,796
29837,Calle Landaluze,796
29838,Vitoria,796
29839,Baias,796
29840,Barrena,800
29841,Barrataguren,797
29842,"Calle Errotatxu, 9",799
29843,"Calle Ruperto Urquijo, 13",796
29844,"Calle Vitoria, 26",796
29845,"Calle Felix Murga, 11",799
29846,"Urbanizacion/Apaloeta, 4",796
29847,Calle Irabien,798
29848,"Calle Tres Cruces, 25",796
29849,"Villachica Entitatea, 20",798
29850,"San Roman, 2",798
29851,Zumalakarregi S/N,796
29852,"Calle Aiala, 1",799
29853,"Irabien Entitatea, 13",798
29854,Goienuri,796
29855,Ruperto Urkijo,796
29856,Padura,800
29857,Carretera Vitorio,796
29858,"Ruperto Urquijo Kalea, Llodio",796
29859,"Virgen Del Carmen Kalea, Llodio",796
29860,Ibaizabal,796
29861,Patricia Bilbao,796
29862,Barrio Otazu,800
29863,Villachica,798
29864,"Irabien, 13",798
29865,"Calle Barrio Inorza, 49",800
29866,"Calle Eguzkimendi, 2",797
29867,"El Palacio, 3",797
29868,"San Roman Entitatea, 27",798
29869,"Kexaa Entitatea, 24",800
29870,"Izoria, 64",800
29871,"Gernika Hiribidea, 22",797
29872,Calle Pio Xii S/N,796
29873,"Garai Hiribidea, 4",797
29874,"Barrio La Iglesia, 5",800
29875,"Calle Nerbion, 34",796
29876,"Calle Otazu, 3 B",800
29877,"Lugar Urbanizacion Carlos Larrea, 7",796
29878,"Calle Sojo, 4",800
29879,"Urbanización Aldaiko, 24",796
29880,"Zubito Auzoa, 14",800
29881,"Calle Vitoria, 9",796
29882,"Eguzkimendi Urbanizazioa, 5",797
29883,"Carlos Garaikoetxea, 1",798
29884,"Barrio Barretaguren, 5",797
29885,"Calle Untzueta, 1",796
29886,Mendieta,800
29887,Calle Barrio Sojo,800
29888,Calle Bidebarrieta,796
29889,Calle San Roque,796
29890,Calle Tierra De Ayala,796
29891,Unnamed Road,799
29892,Calle Atxeta,796
29893,"Jauregia, 16",797
29894,Lateorro,796
29895,Carlos Larrea,796
29896,Sagasti,796
29897,Ellakuri,796
29898,"Calle Monseñor Setien Urbanizazioa, 3",798
29899,"C.Garaikoetxea, 1",798
29900,"Calle Kamaraka, 2",796
29901,"Aiara Etorbidea, 1",799
29902,"Otazu, 3 A",800
29903,"Calle Iturriaga, 8",796
29904,"Calle Larrazabal, 13",796
29905,"Urbanizacion Aldaiko, 24",796
29906,"Calle Batzalarrin, 7",796
29907,Barrio Soja,797
29908,Calle Ugarte,796
29909,Calle Sandolla,797
29910,"Calle Goienuri, 16",796
29911,"Barrio Elexalde, 25",800
29912,Areta,796
29913,Arraño,796
29914,Axpe,797
29915,"Calle Padura, 17",800
29916,Urb. Apaloeta,796
29917,"Calle Aiara, 15",799
29918,"Calle Landaluze, 23",796
29919,"Calle Galmaka, 13",796
29920,"Calle Landaburu, 16",799
29921,"Goienuri Bidea, 11",796
29922,"Plaza Herriko, 4",796
29923,"Calle Zaballa, 21",797
29924,"Elexalde, 6",796
29925,Lezama,799
29926,"Calle Atxeta, 6",796
29927,"Calle Vitoria Gasteiz, 13 C",796
29928,"Calle Abajo, 31",797
29929,Calle Goikoplaza,796
29930,Untzueta,796
29931,Isasi,796
29932,Kukullu Bidea,796
29933,"Calle Landako, 2",799
29934,"Calle Otazu, 1 Numb",800
29935,"Zumalakarregi, 5",796
29936,"Calle Artekale, 41",797
29937,Ripa,800
29938,Avenida Lehendakari Carlos Garaicoetxea,798
29939,La Magdalena,800
29940,"El Palacio, 12",797
29941,"Calle Barrenkale, 23",797
29942,Barrio Petiz,800
29943,"Calle Virgen Del Carmen, 30",796
29944,"Calle Larrazabal, 11",796
29945,Respaldiza,800
29946,Fronton,799
29947,"Zumalakarregi Hiribidea, 46",796
29948,"Calle Aiala, 2",799
29949,"Calle Subibarri, 1",800
29950,Quejana S/N,800
29951,"Boriñoguren Kalea, Amurrio",799
29952,"Irabien Entitatea, 52",798
29953,"Calle Errotatxu, 27",799
29954,"Calle Larraño, 22",796
29955,Goikoplaza,796
29956,"Zumalakarregi, 61",796
29957,"Menagarai Entitatea, 18",800
29958,Virgen Del Carmen,796
29959,"Calle Goienkale, 37",797
29960,"Quejana, 17",800
29961,Tuyo Entitatea,801
29962,"Calle Cuadrilla De Añana, 3",802
29963,"Calle Real, 15",803
29964,"Calle Rio Zadorra Kalea, 33",802
29965,"Calle Mayor, 38",801
29966,"De Paul, 11",801
29967,"Calle La Iglesia, 13",803
29968,"Calle 25 De Octubre, 11",804
29969,"Calle Abajo, 6",805
29970,"Calle Kalea, 4",802
29971,"Calle Señorio De Vizcaya, 1",806
29972,"Calle Navarra, 3",804
29973,"Calle La Iglesia, 1",801
29974,"El Vao Zeharkalea, 3 C",804
29975,Calle Barron S/N,801
29976,"Añana, Álava",807
29977,Calle Álava S/N,801
29978,"Calle 1 De Mayo, 10",804
29979,"Plazuela, 16",801
29980,"Añana, Álava",802
29981,"Añana, Álava",806
29982,"Añana, Álava",803
29983,"Urb. (Actual Plaza Uriarte, 4)",807
29984,"Añana, Álava",804
29985,"Añana, Álava",801
29986,"Avenida Miranda Hiribidea, 23",802
29987,"Paseo Del Encinar, 9",806
29988,"Plaza De La Iglesia Aldea, 5",801
29989,"Calle Mayor, 8",801
29990,Calle La Fuente S/N,803
29991,"Calle Ojarbe, 7",802
29992,"Calle Francisco Antonio De Salazar, 2",802
29993,"Calle Iglesia, 5",807
29994,"Calle Real, 16",803
29995,"Zuhatzu Kuartango Entitatea, 37",808
29996,"Calle Zaldiaran, 9",802
29997,"Calle Real, 13",809
29998,"Calle Postas, 1",802
29999,"Calle El Torco, 6",804
30000,"Trespalomares, 4 -6",806
30001,"Calle 1 De Mayo, 3",804
30002,"Calle Ojarbe, 2",802
30003,"Anúcita, 35",801
30004,"Calle La Magdalena, 5",806
30005,"Añana, Álava",805
30006,"Calle Saturnino Salazar, 7",810
30007,"Calle Iglesia San Juan, 1",802
30008,"Calle Katadiana, 5",808
30009,Calle Real,803
30010,"Añana, Álava",809
30011,Calle La Picota,809
30012,"Calle Navarra, 2",804
30013,"Calle La Calzada, 12",803
30014,"Calle Buenos Aires, 6",806
30015,"Calle Tuyo, 13",801
30016,"Calle Zaldiaran, 7",802
30017,"Calle Tras El Rio Kalea, 2",804
30018,"Calle Rio Zadorra, 29",802
30019,"Calle Subilla, 11",804
30020,"Calle Gazarriza, 9",802
30021,"Las Heras Bidea, 26",805
30022,"Urbina Eza Entitatea, 3",808
30023,Calle Alto Del Pueblo S/N,806
30024,"Calle Abajo, 3",805
30025,Calle La Iglesia S/N,809
30026,Calle La Fuente,807
30027,San Miguel Entitatea,801
30028,"Calle Alta Cruz, 2",806
30029,"Calle Real, 3",809
30030,Calle Real S/N,809
30031,"Calle Gaubea, 25",803
30032,"Tuyo Entitatea, 26",801
30033,"Calle El Torrejon, 7",804
30034,"Calle Real, 6",803
30035,"Carrera, 5",810
30036,"Ribera Alta, 41 Mayor",801
30037,"18, 2 B",804
30038,"Calle La Estación, 2",804
30039,"Pinedo, 10",803
30040,Calle El Arenal S/N,809
30041,"Calle La Picota, 33",809
30042,"Calle La Fuente, 18",806
30043,Calle Rio Zadorra,802
30044,"Calle La Iglesia, 3",803
30045,Calle San Nicolas,806
30046,"Calle Iruña, 17 B",804
30047,Civaguti Errepidea,804
30048,Calle San Cristobal,804
30049,Río Zadorra,802
30050,Paseo Del Encinar,806
30051,Calle Lafuente,804
30052,"Bilbao Errepidea, 54",803
30053,"Langraiz Etorbidea, 23",804
30054,"Calle Subilla, 5",804
30055,Hondavilla,803
30056,Camino De Las Heras,805
30057,Calle La Fontana,804
30058,Urbina Eza,808
30059,Zaldiaran,802
30060,Carretera Bóveda,803
30061,Villaluenga,801
30062,Calle Gavbea,806
30063,25 De Octubre,804
30064,Alava,801
30065,Santa Catalina,804
30066,"Calle Mayor, 16",805
30067,"Calle Miralobueno, 1 B",804
30068,"Zuatzu Kuartango, 76",808
30069,"Calle Unica, 8",808
30070,"Calle La Fuente, 2",803
30071,"Calle Real, 27",809
30072,"Mijancas Entitatea, 10",805
30073,"Calle Rubina, 5 A",804
30074,Rio Zadorra,802
30075,"Calle Alaguero, 2",803
30076,"Calle Barrio Mimbredo Auzoa, 11",801
30077,"Calle Encinas, 3",802
30078,"Calle Real, 1",805
30079,"Calle Rio Zadorra, 27",802
30080,"Calle Virgen De Angosto, 8",803
30081,"Barrio Santiago, 12",804
30082,"Tortura, 1",808
30083,"Barrio De Arriba, 16",806
30084,"Navarra, 2",804
30085,Calle Francisco Echanove,802
30086,Avenida Miranda Hiribidea,802
30087,Calle 25 De Octubre,804
30088,"Langraiz Etorbidea, 56",804
30089,"Calle El Mercado, 7",803
30090,"Calle Real, 26",803
30091,Urbanización Las Ermitas,803
30092,Plaza Goialdeko,801
30093,Buenos Aires,806
30094,La Fuente,804
30095,Barrio De La Iglesia,803
30096,Urbanización Las Ermitas Urbanizazioa,803
30097,Calle El Arenal,809
30098,El Somo,804
30099,La Estación,804
30100,"Calle Real, 5",805
30101,"Pasaje De Cerrillo, 2",810
30102,"Urbanización Nueva Villa, 12",803
30103,"Barron Entitatea, Barrón, 41",801
30104,"Manzanos, 1",802
30105,Carretera Boveda,803
30106,"Las Eras, 2",807
30107,Calle Subilla,804
30108,Civaguti,804
30109,Calle Real,809
30110,"Calle San Cristobal, 12",804
30111,Carretera S/N,803
30112,"Añana, Álava",808
30113,La Fontana,804
30114,Avenida Langraiz,804
30115,La Calzada,804
30116,"Barrio Arriba, 2",810
30117,"Calle El Tinanco, 5",805
30118,"Calle Yuso, 4",807
30119,"Calle Real, 40",806
30120,"Calle El Parque, 2",806
30121,"De La Amistad Ibilbidea, 9",804
30122,"Real, 29",803
30123,Calle Arenal S/N,802
30124,"Calle Rio Zadorra, 31",802
30125,"Calle La Llana, 3",804
30126,"De La Iglesia Enparantza, 1",807
30127,"Calle San Esteban, 15",804
30128,"Calle 1 De Mayo, 2",804
30129,"Calle Lope Lopez De Ayala Kalea, 16",802
30130,"Calle San Vítores, 6",804
30131,"Calle Parrales, 37",802
30132,"Calle De La Picota, 12",809
30133,"Calle La Picota, 12 A",809
30134,Nueva Villa,803
30135,Camino De Tuesta,803
30136,Plaza De La Iglesia,807
30137,"Langraiz, 58",804
30138,Etxabarri-Kuartango,808
30139,"Calle Francisco Echanove, 14",802
30140,"Calle La Fuente, 7",806
30141,Bilbao Errepidea,803
30142,"De La Amistad Ibilbidea, 6",804
30143,Camino Real,804
30144,"1º De Mayo, 10",804
30145,Rubina,804
30146,Calle Real S/N,803
30147,"C/El Somo, 4",804
30148,Subijana Morillas,801
30149,Jokano,808
30150,San Pelayo,803
30151,Alto Barrio,803
30152,Calle Mayor Kalea,806
30153,Mayor,807
30154,"Calle Los Olmos, 2",802
30155,Calle La Fuente,809
30156,Calle Yuso,807
30157,Calle Del Horno,805
30158,"Arbigano Entitatea, 21",801
30159,Calle La Fuente,804
30160,Anuntzeta,801
30161,Ollabarre S/N,804
30162,"Calle Pobes, 30",801
30163,Calle Lope Lopez De Ayala Kalea,802
30164,Calle La Iglesia,807
30165,Calle Francisco Manuel De Echanove,802
30166,"Calle Heraclio Fournier, 33",728
30167,"Jandiola Entitatea, 16",798
30168,"Calle Viura, 1",776
30169,"Gaztelako Atea, 54",728
30170,Urb. Estacion,728
30171,Plaza Rita Oraá,804
30172,"Calle Florida, 15",728
30173,"Casco Viejo, 1",728
30174,"Calle Eguzkimendi Urbanizazioa, 4",797
30175,"Sofia Erreginaren Hiribidea, 35",728
30176,"Calle Antonia Maria De Oviedo, 24 -1º Izq",728
30177,Urb. Abetxuko,728
30178,"Senda Ibilbidea, 5",728
30179,"Calle Olaguibel, 12",728
30180,"Uria, 26",774
30181,"Axkoeta, 10",801
30182,"Calle Ugarte, 19",796
30183,"Calle Bake, 10",728
30184,"Calle Bake, 8",728
30185,"Plaza España, 5",728
30186,"Calle Nueva Fuera, 28",728
30187,"Calle Larrara, 12",770
30188,Urb. Piso Tutelado,728
30189,"Calle Florida, 34",728
30190,"Calle Vicente Goicoechea, 8",728
30191,"Calle Logroño, 14",728
30192,Ariznavarra,728
30193,"Calle Ramiro De Maeztu, 5",728
30194,"Calle San Antonio, 2",728
30195,"Atxako, 1",770
30196,"Cervantes Ibilbidea, 1",728
30197,Calle Badaia,728
30198,"Calle Errementari, 56",728
30199,"Calle Barrenkale, 15",728
30200,"Calle Olagibel, 6",728
30201,"Calle Rioja, 21",728
30202,"Gaztelako Atea, 60",728
30203,"Calle Domingo Martinez De Aragon, 9",728
30204,Paseo La Musica,728
30205,Plaza Zaldiaran,728
30206,Gaztelako Atea,728
30207,Herrador,770
30208,Jose Pablo Ullibarri,728
30209,Portal De Legutiano,728
30210,Palencia,728
30211,"Calle Nadine Gordimer Kalea, 19",728
30212,Santa Lucia,728
30213,"Francia Kalea, Vitoria-Gasteiz",728
30214,"Calle Nadine Gordimer, 21",728
30215,"Calle Bolivia, 7",728
30216,"Calle Zapatería, 39",728
30217,"Calle Florida, 8",728
30218,Urb. Privada,728
30219,"Calle Manuel Iradier, 44",728
30220,"Calle Errekatxiki, 39",728
30221,"Calle De Los Herrán, 20",728
30222,"Calle Joaquin Jose Landazuri, 7",728
30223,"Calle Hondarribia, 8",728
30224,Zelaia,765
30225,"Santa Cruz Hiribidea, 4",728
